MEM_MATCH_ID,richness,RA_cen,DEC_cen,Z_LAMBDA,P_CEN1,Mr01_BCG,color_BCG,M200m_h07
1133,42.87069,230.3206586689676,28.189130916353196,0.11207533,0.62018645,-22.375406,0.99607086,3.88433329751763E14
1136,45.692863,162.358839916762,3.6568693169597424,0.15147556,0.9661779,-22.567623,0.9898205,4.1612081519631344E14
1139,67.17187,221.98722885630315,14.759060555711736,0.21983355,0.989417,-23.323503,1.0006981,6.308783009146976E14
1142,58.110413,235.48776262058055,42.82189286906492,0.25605172,0.9335021,-22.901575,0.9497776,5.3948257818264294E14
1143,48.49978,134.7917569883885,29.832688987648982,0.2940025,0.9909351,-22.764917,0.902195,4.43794672897111E14
1151,64.59377,173.09133608405045,33.95993582460287,0.23153721,0.9698609,-22.559925,1.0583,6.047683760234638E14
1152,62.717415,205.97406328175975,32.726463313797574,0.2834392,0.9782107,-22.733686,1.05163,5.858175015187172E14
1154,47.30989,258.1488889964344,24.84061755516808,0.17135832,0.998653,-22.721514,1.0102482,4.320472811277712E14
1155,56.905266,259.27820234946165,42.42147348609819,0.17916735,0.95300865,-21.475582,0.9849186,5.274093795708947E14
1157,63.876793,26.872874840761128,-3.2994573926131476,0.2518609,0.99063694,-23.014877,1.0643368,5.97521779501576E14
1162,49.628647,206.36146314750886,13.732340540647877,0.15113823,0.8101817,-22.581915,0.99178505,4.549610357152556E14
1164,63.007256,155.78306142895573,7.107912028759197,0.28712198,0.9865074,-22.432648,1.0052967,5.8874198983915E14
1165,73.47217,4.99475736649498,14.610211514631242,0.31551203,0.9092512,-22.812603,0.94836426,6.950177497896375E14
1168,43.374107,188.3085604686954,67.12885087456084,0.10644691,0.9991132,-22.649746,0.96655273,3.9336176740829525E14
1169,50.665985,187.58683475727122,16.293705414452084,0.19741835,0.98775107,-22.18614,1.0048046,4.652399385019671E14
1171,71.04663,340.0866730494057,17.321700305104603,0.31308073,0.9492912,-22.659664,0.98296165,6.702705446115332E14
1173,40.323112,115.4104231514239,44.0681522802034,0.11786631,0.9468684,-22.455635,0.99980164,3.635645330618012E14
1179,48.54554,112.43131082711716,34.37096448131062,0.20674098,0.43102622,-21.425798,0.94501114,4.4424697172888206E14
1180,80.21487,188.6919273716187,23.01695386326384,0.3286694,0.96994823,-22.929848,1.1137733,7.641496186866129E14
1182,76.14179,212.56993796414508,59.71519289777729,0.32733756,0.6197911,-22.718697,1.0470142,7.223308185885112E14
1183,66.47014,223.38383466344663,28.066118486576208,0.25684053,0.46318197,-21.843904,1.0704136,6.237634230165432E14
1184,55.623848,186.03919289189793,57.716540452406775,0.2184043,0.8473023,-22.052265,1.0550995,5.1459441972234344E14
1191,55.944206,350.91199348144636,9.147492056641012,0.2035241,0.7839621,-22.681896,1.0083637,5.1779602780801644E14
1194,57.210365,133.52247562431563,54.430287338982566,0.24963234,0.94973904,-22.379595,1.0321903,5.3046396705294325E14
1195,54.34243,170.43970203294822,46.1173118419434,0.22572021,0.9864495,-21.550894,1.015604,5.018031419028467E14
1198,58.034134,147.56150892527359,28.999117985839643,0.21425468,0.9064474,-22.454567,1.0426025,5.3871781586823294E14
1199,61.08513,239.85956077262477,50.20874113740298,0.2516786,0.6998127,-21.957365,1.0965614,5.693685950433421E14
1202,73.82304,39.60289043434123,-3.80656324844451,0.3108689,0.6758491,-22.415125,0.9060707,6.986030483388054E14
1207,47.59973,27.066670546805483,12.915784769679188,0.16419865,0.99918616,-22.691757,0.9777584,4.3490662641940294E14
1208,41.55876,220.45522116987462,13.306625124568129,0.11287494,0.9783751,-21.627983,1.0113792,3.75611389657462E14
1211,51.367714,167.85166722813054,14.147374229840475,0.2224205,0.73986036,-22.696806,1.0194378,4.722029034107854E14
1215,44.731796,151.77663883799377,35.678133731528874,0.14707358,0.999229,-22.322367,1.049984,4.066762766129657E14
1216,68.13293,146.49552385890644,24.629703039585863,0.34398443,0.9857427,-22.365843,0.9656162,6.406322440959136E14
1219,61.222427,324.1807548243041,10.37455658423493,0.2918126,0.6246276,-22.482262,1.0364227,5.707508958494419E14
1221,73.82304,350.6604608046412,9.29725843214975,0.3259215,0.7342929,-21.883438,0.54418373,6.986030483388054E14
1233,46.394592,213.63735483661293,27.149785629909427,0.16291817,0.65716165,-22.503721,1.0053978,4.230268199215588E14
1236,52.877953,180.4319573865634,-0.1844866106875251,0.16205639,0.9980847,-22.715424,1.0503902,4.872140122727943E14
1239,50.284607,227.96089021683542,14.851254338610921,0.1820385,0.93195873,-22.787237,0.9967346,4.614589199497883E14
1247,45.570824,213.13236214806258,14.0114135233348,0.14055039,0.99905556,-22.308182,1.0216465,4.149206089340296E14
1256,50.589706,195.48677954632478,33.425589762859595,0.1876526,0.99989486,-22.442087,1.0132084,4.644835125069711E14
1258,51.337204,228.7943909261607,43.66433090307665,0.24113634,0.5381083,-22.01251,1.0153008,4.7189998630696094E14
1260,61.14615,207.50812631474057,19.81329251839024,0.3281917,0.99656904,-22.773264,0.89780235,5.699828467041758E14
1261,66.22606,150.9471033450137,30.883016965916383,0.33989888,0.99686897,-22.947561,1.0018177,6.212900488538408E14
1264,59.7732,167.79671716582675,0.7521700226063611,0.1876981,0.9924399,-22.473148,1.0033913,5.5617335122369575E14
1266,67.1261,224.6997587659374,19.454115173337176,0.22121872,0.9998882,-21.938225,0.965744,6.304140713281616E14
1267,56.890015,358.2629690691622,3.1707151180254893,0.22331724,0.9659384,-21.89835,0.98348427,5.272566853542973E14
1270,46.836983,207.60215324184568,5.361207442171296,0.24705622,0.5702267,-22.184849,0.9003525,4.273849274608869E14
1275,74.890884,157.5801737220623,14.065273415190159,0.3251136,0.8077686,-22.763397,1.0380936,7.095229886790002E14
1276,69.871994,127.21142247807852,32.462316564620394,0.26460743,0.69725806,-22.002716,1.1189003,6.583101526770841E14
1278,72.11448,252.00104638516632,33.72181842297859,0.33152124,0.8647231,-22.728651,0.9762764,6.811573110501571E14
1279,60.6885,154.1826297917087,37.93860402461878,0.25187254,0.95399207,-22.310747,0.98342323,5.653769315566228E14
1281,71.09239,147.0784577235164,15.583733948453114,0.3450024,0.9991522,-23.412365,1.0055008,6.707368577871079E14
1283,48.62182,350.22581491171934,-4.567329703067886,0.18921189,0.9981319,-22.598137,0.9603329,4.4500089052936556E14
1285,56.340836,245.97465076974163,47.95955323574091,0.19297598,0.9982779,-22.221794,1.0272694,5.217618550318781E14
1286,38.446747,135.36251333037117,55.65789208556401,0.12150858,0.49263978,-21.787369,1.0066738,3.453277769824868E14
1287,61.008858,357.37607859215655,16.431845909525528,0.29342666,0.52699655,-22.245083,1.0170803,5.686008470355331E14
1288,70.74153,134.7938516222348,24.40886112926134,0.3433774,0.81770986,-22.470171,1.0085144,6.671624555595944E14
1292,56.493385,248.5155338353017,25.29301793281838,0.27454314,0.997615,-23.218864,1.0761547,5.2328776746030356E14
1293,58.507042,154.08565778057294,41.09574330878789,0.2694998,0.99548423,-22.078829,1.072012,5.434604868001375E14
1295,52.74066,351.2583335562547,17.908213297611415,0.15600814,0.97688687,-22.916029,0.99451256,4.85847962408896E14
1297,57.774803,215.30813341607117,9.843884432748998,0.22183304,0.7130673,-21.823824,0.99848366,5.3611843816750275E14
1302,57.088326,181.78942919517274,4.412437405775712,0.24057907,0.9991593,-22.952143,0.952219,5.292419454016556E14
1307,37.775528,250.15693178031722,27.924701147983562,0.13662064,0.5683315,-21.69206,0.9619789,3.388211591061689E14
1308,63.419144,246.42587293427175,51.76139558903679,0.30048308,0.99987763,-22.942842,0.9854126,5.928996043742528E14
1309,62.885216,259.60990135302336,30.080620241056856,0.27966553,0.8241773,-22.72203,1.0589123,5.875104361317641E14
1310,46.196274,198.5820896572674,-1.4572347972224349,0.1730687,0.98670435,-22.965414,1.0468636,4.2107420142961475E14
1313,41.14688,144.78961336836335,37.667112081761616,0.15058653,0.62105834,-22.011244,0.97437286,3.7159255884958106E14
1318,62.671646,150.06458706938915,57.011883870743006,0.22550364,0.9812157,-22.53633,0.9305115,5.8535586538825E14
1319,48.02687,111.35815522801354,40.567699114572406,0.20484364,0.99367607,-22.393301,1.0200596,4.391230017232213E14
1320,68.987206,223.01805457501388,11.779121392356279,0.3287135,0.9998854,-22.890505,0.9633522,6.493116158698492E14
1322,47.43193,250.3455148661405,38.035960933825415,0.16787,0.66090554,-22.319813,0.9781914,4.3325105952831356E14
1326,49.674408,243.71256306552453,8.947961879092624,0.14728697,0.99998146,-23.042862,0.99673843,4.5541412828983956E14
1330,49.964256,228.06460395461036,15.248483635094711,0.17997712,0.9553362,-22.603073,0.9862957,4.582846875311486E14
1336,69.566895,180.34369410659775,23.852819103281398,0.24965505,0.979824,-23.3859,1.0206871,6.552062066678296E14
1337,57.820564,151.01517632900425,37.52327618548624,0.28089988,0.5555713,-22.115393,0.9730129,5.3657706279029694E14
1341,49.567627,259.7167660677491,31.737883967990065,0.1903174,0.9223983,-21.390333,0.8731079,4.543569273503629E14
1342,45.464035,189.48064208562212,-0.27469898610180554,0.13676174,0.95740527,-21.614231,0.9929199,4.138706166066866E14
1346,55.303497,153.13326213171175,2.6580907454926965,0.2400552,0.8766906,-22.748158,1.0392189,5.113944403575919E14
1350,52.877953,325.96021879211486,-7.380533210033861,0.21211506,0.98780423,-23.161646,0.9518604,4.872140122727943E14
1353,57.469704,336.42816565358754,1.0608108152915725,0.2947475,0.48273027,-21.975704,1.1183891,5.3306141025749306E14
1358,35.92968,124.71592187563728,29.9413915321979,0.32728115,0.57864875,-23.04159,0.51221466,3.209761732267838E14
1359,55.547577,41.850291781256495,-1.9514374985989642,0.2410785,0.8713409,-22.368494,0.9452591,5.1383241179426744E14
1360,50.406647,235.5187574087057,48.09104966020962,0.20429814,0.9997356,-22.518938,1.0570297,4.6266858146140806E14
1362,58.949432,221.73089640409276,31.858183452717576,0.26406148,0.9998548,-22.716066,0.93756866,5.478998093087649E14
1363,54.03733,146.68747917387316,9.594926145843303,0.18694164,0.98013705,-21.814785,1.0342216,4.9876112201578175E14
1367,72.63315,148.46406029942327,22.258914596844104,0.273961,0.99828494,-22.663048,1.0316238,6.86449857043923E14
1369,56.462875,15.516540661141335,25.07028227209101,0.2592655,0.9976105,-22.829931,1.0085468,5.229825650440004E14
1383,60.06305,238.27337717733292,62.020953920901235,0.2772758,0.93102515,-22.204636,0.94021225,5.5908666379251056E14
1384,44.365677,31.59523074548118,-1.3087732565900765,0.19369522,0.9824397,-22.78264,1.0600033,4.0308255597945775E14
1386,54.26616,344.11178458767677,13.436303110708923,0.21975075,0.9978252,-22.030043,1.0403671,5.0104251460139525E14
1390,44.243637,261.1885757536327,26.43507766516094,0.18039922,0.868626,-22.809217,1.0170803,4.0188526840344775E14
1392,60.01728,227.21384800074583,30.24387599517853,0.2746717,0.99802774,-22.571074,1.0120411,5.58626579877228E14
1393,65.15821,231.11331951278697,0.5987610515722743,0.31995192,0.7841204,-22.591314,0.9913597,6.10477751494487E14
1397,40.231583,182.5326544518326,6.5245259054549445,0.13908777,0.99816823,-22.446625,0.9995804,3.6267338089266225E14
1402,44.899605,358.953430834395,34.403887467943356,0.15227775,0.99175614,-21.711145,0.97452164,4.083241308306987E14
1403,43.23681,38.92801351371289,-5.415679821980009,0.178248,0.898452,-22.08562,0.9454174,3.920171809468804E14
1405,43.63344,226.94182857385368,26.40790683259552,0.18022515,0.66840464,-21.793186,0.95905113,3.9590240667521494E14
1416,44.426697,147.84040973800367,8.321249998625037,0.14361995,0.84171563,-22.519104,0.99188995,4.03681381760304E14
1417,45.799644,174.84662019900873,32.440729360095204,0.13020246,0.82027155,-21.997559,1.005373,4.1717114534390075E14
1421,54.03733,224.86563061518154,3.346041255185797,0.28470013,0.9979926,-23.428492,1.0528984,4.9876112201578175E14
1426,67.17187,245.9862744823513,37.00528346955788,0.3427458,0.9815792,-22.256952,1.0035038,6.308783009146976E14
1431,36.86023,135.2920304745325,62.62219356429659,0.1046375,0.7674312,-22.783548,1.0269489,3.2996343483826956E14
1432,70.55847,203.2110702595955,57.66164027294435,0.30998504,0.9999254,-23.53642,1.0926361,6.65298052668345E14
1434,46.318314,169.31410716484652,57.45676709373958,0.18345128,0.6792487,-22.602247,0.9815998,4.222757464394811E14
1437,63.068275,220.2064527512416,29.47452301923083,0.3210816,0.87449944,-22.491316,0.9714184,5.893577508620436E14
1438,56.798485,33.146931027468625,-8.346113885906236,0.23128054,0.99708366,-22.456604,0.9953842,5.263405695409861E14
1439,69.292305,181.34921319378682,12.626225509994413,0.30893344,0.7902683,-22.925295,0.8254833,6.524135352414819E14
1440,42.77916,258.1157205320689,25.80184714544642,0.1442357,0.9995393,-22.639019,0.9862633,3.875377627165475E14
1441,55.944206,137.5642918259045,60.31699003887698,0.18413581,0.7438612,-21.754362,1.0389919,5.1779602780801644E14
1442,64.54801,168.80165069334657,4.307995062133913,0.30994964,0.9372257,-23.044245,0.92697906,6.043056375177489E14
1443,56.356087,1.806492940812177,-7.911740372275338,0.2220522,0.9989846,-22.731236,1.0898285,5.2191438892856106E14
1448,56.096756,229.51525912261286,36.475757453565,0.24883187,0.9890811,-22.6232,1.0002117,5.1932105197876044E14
1449,66.45488,140.39771489614247,-0.241584769760931,0.3412219,0.98885006,-22.489632,0.89642334,6.23608776729449E14
1455,58.323982,172.03346567725168,41.321531870517035,0.3055682,0.4533999,-21.859674,0.9695473,5.4162426964029744E14
1456,46.440353,218.80945074744233,20.680132599263413,0.18085708,0.9974103,-22.39547,0.98846436,4.234774891967645E14
1458,59.87999,176.8066455917977,44.37822487448295,0.3207546,0.69399697,-21.872276,0.90673256,5.572466056877451E14
1460,44.167366,218.78959210620306,49.91693833054307,0.19727121,0.99897254,-22.208967,0.98433876,4.011370607498783E14
1461,40.246834,175.91498836432504,46.3556823521976,0.116926156,0.9997624,-22.672112,1.004509,3.628218337132602E14
1462,40.71974,137.1035590931339,6.065701591063068,0.15337855,0.85670036,-22.678173,0.88661766,3.6742829144702694E14
1463,53.39662,196.0928337042779,20.265647677383793,0.19779609,0.986394,-22.267464,1.0076599,4.9237734932724256E14
1466,47.98111,244.0436805746801,9.115358828739629,0.16863321,0.9641957,-21.897501,0.99035835,4.386711609816114E14
1467,50.467667,241.81314159268342,32.10666934980835,0.1991726,0.9997138,-22.994188,0.99987984,4.632734686742724E14
1471,63.220825,241.1645667591969,54.527389509331094,0.25525582,0.9332423,-22.88988,1.2552166,5.908974718386749E14
1473,67.84309,200.01587317409985,-3.03645764442097,0.28458473,0.95314443,-22.48724,0.9912224,6.376894119774919E14
1474,63.449654,129.40555266723396,15.083309160077398,0.2680266,0.95142883,-21.675846,0.81666756,5.932077040931838E14
1475,57.561234,219.38157617174352,20.654635624523742,0.24229182,0.99811417,-22.391779,1.0535145,5.339783388036631E14
1479,61.695328,172.2083764292409,54.45081744696319,0.31331453,0.7894758,-22.194801,1.057312,5.755136432074291E14
1481,58.400253,167.99038020055454,-0.6562200772652216,0.27699694,0.999998,-23.409983,1.0623989,5.423892138062624E14
1482,55.53232,324.20156504039244,-1.3929811194282906,0.23960312,0.9814048,-23.267504,0.960886,5.136799742080793E14
1484,55.608597,4.86251436891564,3.1616334425923696,0.2761747,0.9992328,-22.533579,0.99593925,5.1444206270413075E14
1486,55.898438,201.4452965234829,41.64906984268356,0.21745652,0.9931151,-22.172462,1.0771675,5.1733853103060006E14
1487,77.52999,112.40519947578113,34.29460889660054,0.3474816,0.7888721,-22.34718,1.0619583,7.365639952840722E14
1489,63.312355,112.05771108482172,36.20949957507316,0.30308205,0.9977815,-22.366304,0.9749489,5.918214567145192E14
1492,48.57605,150.33451667510565,37.51525548616244,0.29261523,0.92198807,-22.182484,0.9368019,4.4454851303974075E14
1493,57.073074,182.0441669563292,24.446985977498937,0.26102555,0.9984877,-23.042791,1.0382977,5.290892252038439E14
1495,61.130898,193.9218599139489,44.09098438912802,0.24501982,0.96617,-22.324678,0.95435333,5.698293745314261E14
1497,53.01525,182.92985596548544,8.018967244425214,0.26230097,0.9999993,-23.545717,1.0841064,4.885804084223057E14
1503,54.34243,133.69807028818943,55.389758893961925,0.25584874,0.7723656,-22.659737,1.029953,5.018031419028467E14
1504,72.9535,345.81975604562376,-0.8539566918380128,0.2777642,0.6668884,-23.246101,1.0223541,6.897202326645821E14
1507,53.9458,8.59684859546985,0.8572446238683465,0.19133995,0.99004734,-22.617018,1.0451736,4.978487580769616E14
1508,41.58927,156.296217232667,50.155102851644614,0.15155816,0.92744124,-22.255009,1.0236378,3.759092257412425E14
1509,61.756348,124.17090808596578,9.39236257740073,0.27149466,0.99413824,-24.107414,0.9159527,5.76128411787915E14
